# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 52.912, -1.186 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "52.91175422901093", "lon": "-1.1857268059210286", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "3.5", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-01-17 14:00,2019-01-17 14:00,0.635,0.146,0.071,2.865
2019-01-17 15:00,2019-01-17 15:00,0.158,0.041,0.029,1.640
2019-01-17 16:00,2019-01-17 16:00,0,0,0,-0.262
2019-01-17 17:00,2019-01-17 17:00,0,0,0,-0.735
2019-01-17 18:00,2019-01-17 18:00,0,0,0,-1.005
2019-01-17 19:00,2019-01-17 19:00,0,0,0,-1.328
2019-01-17 20:00,2019-01-17 20:00,0,0,0,-1.451
2019-01-17 21:00,2019-01-17 21:00,0,0,0,-1.375
2019-01-17 22:00,2019-01-17 22:00,0,0,0,-1.290
2019-01-17 23:00,2019-01-17 23:00,0,0,0,-1.080
2019-01-18 00:00,2019-01-18 00:00,0,0,0,-0.752
2019-01-18 01:00,2019-01-18 01:00,0,0,0,-0.733
2019-01-18 02:00,2019-01-18 02:00,0,0,0,-1.112
2019-01-18 03:00,2019-01-18 03:00,0,0,0,-1.551
2019-01-18 04:00,2019-01-18 04:00,0,0,0,-1.798
2019-01-18 05:00,2019-01-18 05:00,0,0,0,-1.862
2019-01-18 06:00,2019-01-18 06:00,0,0,0,-1.856
2019-01-18 07:00,2019-01-18 07:00,0,-0,0,-1.815
2019-01-18 08:00,2019-01-18 08:00,0.008,0.004,0.013,-1.449
2019-01-18 09:00,2019-01-18 09:00,0.117,0.009,0.047,-0.678
2019-01-18 10:00,2019-01-18 10:00,0.230,0.015,0.076,0.138
2019-01-18 11:00,2019-01-18 11:00,0.333,0.023,0.100,1.016
2019-01-18 12:00,2019-01-18 12:00,0.353,0.026,0.104,1.860
2019-01-18 13:00,2019-01-18 13:00,0.256,0.017,0.084,2.297
2019-01-18 14:00,2019-01-18 14:00,0.121,0.008,0.050,2.015
2019-01-18 15:00,2019-01-18 15:00,0.005,0.002,0.015,1.411
2019-01-18 16:00,2019-01-18 16:00,0,0,0,1.095
2019-01-18 17:00,2019-01-18 17:00,0,0,0,1.110
2019-01-18 18:00,2019-01-18 18:00,0,0,0,1.096
2019-01-18 19:00,2019-01-18 19:00,0,0,0,1.088
2019-01-18 20:00,2019-01-18 20:00,0,0,0,1.014
2019-01-18 21:00,2019-01-18 21:00,0,0,0,0.930
2019-01-18 22:00,2019-01-18 22:00,0,0,0,0.803
2019-01-18 23:00,2019-01-18 23:00,0,0,0,0.566
2019-01-19 00:00,2019-01-19 00:00,0,0,0,0.405
2019-01-19 01:00,2019-01-19 01:00,0,0,0,0.236
2019-01-19 02:00,2019-01-19 02:00,0,0,0,0.219
2019-01-19 03:00,2019-01-19 03:00,0,0,0,0.113
2019-01-19 04:00,2019-01-19 04:00,0,0,0,0.106
2019-01-19 05:00,2019-01-19 05:00,0,0,0,0.263
2019-01-19 06:00,2019-01-19 06:00,0,0,0,0.350
2019-01-19 07:00,2019-01-19 07:00,0,-0,0,0.464
2019-01-19 08:00,2019-01-19 08:00,0,0.001,0.009,0.661
2019-01-19 09:00,2019-01-19 09:00,0.074,0.004,0.038,1.074
2019-01-19 10:00,2019-01-19 10:00,0.187,0.010,0.069,1.648
2019-01-19 11:00,2019-01-19 11:00,0.271,0.015,0.090,2.334
2019-01-19 12:00,2019-01-19 12:00,0.301,0.018,0.097,2.937
2019-01-19 13:00,2019-01-19 13:00,0.246,0.015,0.083,3.271
2019-01-19 14:00,2019-01-19 14:00,0.141,0.009,0.055,3.253
2019-01-19 15:00,2019-01-19 15:00,0.018,0.003,0.019,2.700
2019-01-19 16:00,2019-01-19 16:00,0,0,0,1.662
2019-01-19 17:00,2019-01-19 17:00,0,0,0,1.118
2019-01-19 18:00,2019-01-19 18:00,0,0,0,0.545
2019-01-19 19:00,2019-01-19 19:00,0,0,0,0.031
2019-01-19 20:00,2019-01-19 20:00,0,0,0,-0.473
2019-01-19 21:00,2019-01-19 21:00,0,0,0,-0.939
2019-01-19 22:00,2019-01-19 22:00,0,0,0,-1.363
2019-01-19 23:00,2019-01-19 23:00,0,0,0,-1.797
2019-01-20 00:00,2019-01-20 00:00,0,0,0,-2.162
2019-01-20 01:00,2019-01-20 01:00,0,0,0,-2.336
2019-01-20 02:00,2019-01-20 02:00,0,0,0,-2.271
2019-01-20 03:00,2019-01-20 03:00,0,0,0,-2.043
2019-01-20 04:00,2019-01-20 04:00,0,0,0,-1.879
2019-01-20 05:00,2019-01-20 05:00,0,0,0,-1.790
2019-01-20 06:00,2019-01-20 06:00,0,0,0,-1.762
2019-01-20 07:00,2019-01-20 07:00,0,-0,0,-1.714
2019-01-20 08:00,2019-01-20 08:00,0.134,0.039,0.022,-1.298
2019-01-20 09:00,2019-01-20 09:00,0.561,0.122,0.070,-0.188
2019-01-20 10:00,2019-01-20 10:00,0.984,0.229,0.096,0.836
2019-01-20 11:00,2019-01-20 11:00,1.389,0.362,0.100,2.747
2019-01-20 12:00,2019-01-20 12:00,1.194,0.290,0.109,3.921
2019-01-20 13:00,2019-01-20 13:00,0.996,0.234,0.100,4.075
2019-01-20 14:00,2019-01-20 14:00,0.609,0.133,0.077,3.359
2019-01-20 15:00,2019-01-20 15:00,0.131,0.029,0.031,1.613
2019-01-20 16:00,2019-01-20 16:00,0,0,0,0.212
2019-01-20 17:00,2019-01-20 17:00,0,0,0,-0.269
2019-01-20 18:00,2019-01-20 18:00,0,0,0,-0.513
2019-01-20 19:00,2019-01-20 19:00,0,0,0,-0.709
2019-01-20 20:00,2019-01-20 20:00,0,0,0,-0.747
2019-01-20 21:00,2019-01-20 21:00,0,0,0,-0.440
2019-01-20 22:00,2019-01-20 22:00,0,0,0,0.019
2019-01-20 23:00,2019-01-20 23:00,0,0,0,0.303
2019-01-21 00:00,2019-01-21 00:00,0,0,0,0.322
2019-01-21 01:00,2019-01-21 01:00,0,0,0,0.360
2019-01-21 02:00,2019-01-21 02:00,0,0,0,0.278
2019-01-21 03:00,2019-01-21 03:00,0,0,0,0.149
2019-01-21 04:00,2019-01-21 04:00,0,0,0,-0.036
2019-01-21 05:00,2019-01-21 05:00,0,0,0,-0.224
2019-01-21 06:00,2019-01-21 06:00,0,0,0,-0.333
2019-01-21 07:00,2019-01-21 07:00,0,-0,0,-0.433
2019-01-21 08:00,2019-01-21 08:00,0.012,0.004,0.015,-0.155
2019-01-21 09:00,2019-01-21 09:00,0.146,0.012,0.054,0.759
2019-01-21 10:00,2019-01-21 10:00,0.296,0.023,0.090,1.863
2019-01-21 11:00,2019-01-21 11:00,0.429,0.038,0.117,2.868
2019-01-21 12:00,2019-01-21 12:00,0.388,0.030,0.112,3.634
2019-01-21 13:00,2019-01-21 13:00,0.240,0.014,0.082,3.777
2019-01-21 14:00,2019-01-21 14:00,0.084,0.004,0.042,3.480
2019-01-21 15:00,2019-01-21 15:00,0,0.001,0.012,2.973
2019-01-21 16:00,2019-01-21 16:00,0,0,0,2.531
2019-01-21 17:00,2019-01-21 17:00,0,0,0,2.322
2019-01-21 18:00,2019-01-21 18:00,0,0,0,2.155
2019-01-21 19:00,2019-01-21 19:00,0,0,0,2.059
2019-01-21 20:00,2019-01-21 20:00,0,0,0,2.064
2019-01-21 21:00,2019-01-21 21:00,0,0,0,2.250
2019-01-21 22:00,2019-01-21 22:00,0,0,0,2.547
2019-01-21 23:00,2019-01-21 23:00,0,0,0,2.702
2019-01-22 00:00,2019-01-22 00:00,0,0,0,2.804
2019-01-22 01:00,2019-01-22 01:00,0,0,0,2.811
2019-01-22 02:00,2019-01-22 02:00,0,0,0,2.089
2019-01-22 03:00,2019-01-22 03:00,0,0,0,1.223
2019-01-22 04:00,2019-01-22 04:00,0,0,0,0.374
2019-01-22 05:00,2019-01-22 05:00,0,0,0,0.255
2019-01-22 06:00,2019-01-22 06:00,0,0,0,0.197
2019-01-22 07:00,2019-01-22 07:00,0,-0,0,0.086
2019-01-22 08:00,2019-01-22 08:00,0.022,0.006,0.017,0.024
2019-01-22 09:00,2019-01-22 09:00,0.223,0.026,0.063,0.775
2019-01-22 10:00,2019-01-22 10:00,1.018,0.228,0.110,1.837
2019-01-22 11:00,2019-01-22 11:00,1.187,0.272,0.123,2.950
2019-01-22 12:00,2019-01-22 12:00,0.804,0.136,0.135,3.389
2019-01-22 13:00,2019-01-22 13:00,0.280,0.020,0.088,2.941
2019-01-22 14:00,2019-01-22 14:00,0.085,0.004,0.041,1.980
2019-01-22 15:00,2019-01-22 15:00,0,0.001,0.011,1.071
2019-01-22 16:00,2019-01-22 16:00,0,0,0,0.720
2019-01-22 17:00,2019-01-22 17:00,0,0,0,0.643
2019-01-22 18:00,2019-01-22 18:00,0,0,0,0.552
2019-01-22 19:00,2019-01-22 19:00,0,0,0,0.522
2019-01-22 20:00,2019-01-22 20:00,0,0,0,0.415
2019-01-22 21:00,2019-01-22 21:00,0,0,0,0.127
2019-01-22 22:00,2019-01-22 22:00,0,0,0,-0.114
2019-01-22 23:00,2019-01-22 23:00,0,0,0,-0.239
2019-01-23 00:00,2019-01-23 00:00,0,0,0,-0.539
2019-01-23 01:00,2019-01-23 01:00,0,0,0,-0.958
2019-01-23 02:00,2019-01-23 02:00,0,0,0,-1.323
2019-01-23 03:00,2019-01-23 03:00,0,0,0,-1.665
2019-01-23 04:00,2019-01-23 04:00,0,0,0,-2.008
2019-01-23 05:00,2019-01-23 05:00,0,0,0,-2.366
2019-01-23 06:00,2019-01-23 06:00,0,0,0,-2.674
2019-01-23 07:00,2019-01-23 07:00,0,-0,0,-2.787
2019-01-23 08:00,2019-01-23 08:00,0.121,0.032,0.025,-2.535
2019-01-23 09:00,2019-01-23 09:00,0.450,0.087,0.071,-1.569
2019-01-23 10:00,2019-01-23 10:00,1.226,0.311,0.090,-0.309
2019-01-23 11:00,2019-01-23 11:00,1.639,0.458,0.086,0.766
2019-01-23 12:00,2019-01-23 12:00,1.808,0.530,0.077,1.565
2019-01-23 13:00,2019-01-23 13:00,1.539,0.438,0.074,1.923
2019-01-23 14:00,2019-01-23 14:00,1.080,0.294,0.063,1.756
2019-01-23 15:00,2019-01-23 15:00,0.357,0.094,0.037,-0.439
2019-01-23 16:00,2019-01-23 16:00,0,0.001,0.001,-2.881
2019-01-23 17:00,2019-01-23 17:00,0,0,0,-3.274
2019-01-23 18:00,2019-01-23 18:00,0,0,0,-3.444
2019-01-23 19:00,2019-01-23 19:00,0,0,0,-3.431
2019-01-23 20:00,2019-01-23 20:00,0,0,0,-3.310
2019-01-23 21:00,2019-01-23 21:00,0,0,0,-2.893
2019-01-23 22:00,2019-01-23 22:00,0,0,0,-2.378
2019-01-23 23:00,2019-01-23 23:00,0,0,0,-2.097
2019-01-24 00:00,2019-01-24 00:00,0,0,0,-1.981
2019-01-24 01:00,2019-01-24 01:00,0,0,0,-1.929
2019-01-24 02:00,2019-01-24 02:00,0,0,0,-1.815
2019-01-24 03:00,2019-01-24 03:00,0,0,0,-1.603
2019-01-24 04:00,2019-01-24 04:00,0,0,0,-1.427
2019-01-24 05:00,2019-01-24 05:00,0,0,0,-1.417
2019-01-24 06:00,2019-01-24 06:00,0,0,0,-1.315
2019-01-24 07:00,2019-01-24 07:00,0,-0,0,-1.150
2019-01-24 08:00,2019-01-24 08:00,0.017,0.004,0.017,-0.518
2019-01-24 09:00,2019-01-24 09:00,0.154,0.011,0.056,0.584
2019-01-24 10:00,2019-01-24 10:00,0.270,0.017,0.087,1.620
2019-01-24 11:00,2019-01-24 11:00,0.325,0.020,0.102,2.559
2019-01-24 12:00,2019-01-24 12:00,0.325,0.019,0.103,3.169
2019-01-24 13:00,2019-01-24 13:00,0.293,0.019,0.094,3.409
2019-01-24 14:00,2019-01-24 14:00,0.154,0.009,0.059,3.064
2019-01-24 15:00,2019-01-24 15:00,0.025,0.003,0.022,2.045
2019-01-24 16:00,2019-01-24 16:00,0,0,0.001,1.349
2019-01-24 17:00,2019-01-24 17:00,0,0,0,1.387
2019-01-24 18:00,2019-01-24 18:00,0,0,0,1.631
2019-01-24 19:00,2019-01-24 19:00,0,0,0,1.935
2019-01-24 20:00,2019-01-24 20:00,0,0,0,1.856
2019-01-24 21:00,2019-01-24 21:00,0,0,0,1.494
2019-01-24 22:00,2019-01-24 22:00,0,0,0,1.181
2019-01-24 23:00,2019-01-24 23:00,0,0,0,1.217
2019-01-25 00:00,2019-01-25 00:00,0,0,0,1.351
2019-01-25 01:00,2019-01-25 01:00,0,0,0,1.390
2019-01-25 02:00,2019-01-25 02:00,0,0,0,1.593
2019-01-25 03:00,2019-01-25 03:00,0,0,0,2.160
2019-01-25 04:00,2019-01-25 04:00,0,0,0,3.266
2019-01-25 05:00,2019-01-25 05:00,0,0,0,4.592
2019-01-25 06:00,2019-01-25 06:00,0,0,0,5.814
2019-01-25 07:00,2019-01-25 07:00,0,-0,0,6.730
2019-01-25 08:00,2019-01-25 08:00,0.026,0.006,0.020,6.801
2019-01-25 09:00,2019-01-25 09:00,0.264,0.032,0.073,7.348
2019-01-25 10:00,2019-01-25 10:00,0.442,0.052,0.110,8.272
2019-01-25 11:00,2019-01-25 11:00,0.511,0.055,0.129,9.073
2019-01-25 12:00,2019-01-25 12:00,0.369,0.028,0.112,9.549
2019-01-25 13:00,2019-01-25 13:00,0.271,0.018,0.090,9.656
2019-01-25 14:00,2019-01-25 14:00,0.186,0.014,0.067,9.503
2019-01-25 15:00,2019-01-25 15:00,0.052,0.006,0.029,9.020
2019-01-25 16:00,2019-01-25 16:00,0,0,0.001,8.393
2019-01-25 17:00,2019-01-25 17:00,0,0,0,8.194
2019-01-25 18:00,2019-01-25 18:00,0,0,0,8.009
2019-01-25 19:00,2019-01-25 19:00,0,0,0,7.603
2019-01-25 20:00,2019-01-25 20:00,0,0,0,7.229
2019-01-25 21:00,2019-01-25 21:00,0,0,0,7.240
2019-01-25 22:00,2019-01-25 22:00,0,0,0,7.214
2019-01-25 23:00,2019-01-25 23:00,0,0,0,7.145
2019-01-26 00:00,2019-01-26 00:00,0,0,0,6.960
2019-01-26 01:00,2019-01-26 01:00,0,0,0,6.737
2019-01-26 02:00,2019-01-26 02:00,0,0,0,6.570
2019-01-26 03:00,2019-01-26 03:00,0,0,0,6.481
2019-01-26 04:00,2019-01-26 04:00,0,0,0,6.344
2019-01-26 05:00,2019-01-26 05:00,0,0,0,6.109
2019-01-26 06:00,2019-01-26 06:00,0,0,0,5.930
2019-01-26 07:00,2019-01-26 07:00,0,-0,0,5.756
2019-01-26 08:00,2019-01-26 08:00,0.021,0.004,0.019,5.851
2019-01-26 09:00,2019-01-26 09:00,0.154,0.011,0.059,6.440
2019-01-26 10:00,2019-01-26 10:00,0.253,0.014,0.087,7.088
2019-01-26 11:00,2019-01-26 11:00,0.230,0.009,0.085,7.630
2019-01-26 12:00,2019-01-26 12:00,0.166,0.005,0.069,7.957
2019-01-26 13:00,2019-01-26 13:00,0.150,0.005,0.064,8.113
2019-01-26 14:00,2019-01-26 14:00,0.104,0.004,0.049,8.031
2019-01-26 15:00,2019-01-26 15:00,0.026,0.003,0.023,7.745
2019-01-26 16:00,2019-01-26 16:00,0,0,0,7.547
2019-01-26 17:00,2019-01-26 17:00,0,0,0,7.607
2019-01-26 18:00,2019-01-26 18:00,0,0,0,7.190
2019-01-26 19:00,2019-01-26 19:00,0,0,0,6.238
2019-01-26 20:00,2019-01-26 20:00,0,0,0,5.484
2019-01-26 21:00,2019-01-26 21:00,0,0,0,5.238
2019-01-26 22:00,2019-01-26 22:00,0,0,0,5.197
2019-01-26 23:00,2019-01-26 23:00,0,0,0,5.125
2019-01-27 00:00,2019-01-27 00:00,0,0,0,5.026
2019-01-27 01:00,2019-01-27 01:00,0,0,0,4.924
2019-01-27 02:00,2019-01-27 02:00,0,0,0,4.620
2019-01-27 03:00,2019-01-27 03:00,0,0,0,3.449
2019-01-27 04:00,2019-01-27 04:00,0,0,0,2.270
2019-01-27 05:00,2019-01-27 05:00,0,0,0,2.008
2019-01-27 06:00,2019-01-27 06:00,0,0,0,2.133
2019-01-27 07:00,2019-01-27 07:00,0,-0,0,1.996
2019-01-27 08:00,2019-01-27 08:00,0.232,0.057,0.036,2.270
2019-01-27 09:00,2019-01-27 09:00,0.665,0.144,0.084,3.350
2019-01-27 10:00,2019-01-27 10:00,0.840,0.166,0.118,4.350
2019-01-27 11:00,2019-01-27 11:00,0.684,0.100,0.135,4.741
2019-01-27 12:00,2019-01-27 12:00,0.460,0.044,0.121,4.782
2019-01-27 13:00,2019-01-27 13:00,0.345,0.029,0.100,4.801
2019-01-27 14:00,2019-01-27 14:00,0.294,0.032,0.081,4.739
2019-01-27 15:00,2019-01-27 15:00,0.095,0.013,0.036,4.395
2019-01-27 16:00,2019-01-27 16:00,0,0,0.001,3.894
2019-01-27 17:00,2019-01-27 17:00,0,0,0,3.503
2019-01-27 18:00,2019-01-27 18:00,0,0,0,3.015
2019-01-27 19:00,2019-01-27 19:00,0,0,0,2.608
2019-01-27 20:00,2019-01-27 20:00,0,0,0,2.245
2019-01-27 21:00,2019-01-27 21:00,0,0,0,1.862
2019-01-27 22:00,2019-01-27 22:00,0,0,0,1.469
2019-01-27 23:00,2019-01-27 23:00,0,0,0,1.141
2019-01-28 00:00,2019-01-28 00:00,0,0,0,0.777
2019-01-28 01:00,2019-01-28 01:00,0,0,0,0.302
2019-01-28 02:00,2019-01-28 02:00,0,0,0,-0.411
2019-01-28 03:00,2019-01-28 03:00,0,0,0,-0.961
2019-01-28 04:00,2019-01-28 04:00,0,0,0,-1.331
2019-01-28 05:00,2019-01-28 05:00,0,0,0,-1.660
2019-01-28 06:00,2019-01-28 06:00,0,0,0,-1.942
2019-01-28 07:00,2019-01-28 07:00,0,0.001,0.001,-2.180
2019-01-28 08:00,2019-01-28 08:00,0.449,0.123,0.034,-1.690
2019-01-28 09:00,2019-01-28 09:00,1.232,0.346,0.058,-0.183
2019-01-28 10:00,2019-01-28 10:00,1.714,0.508,0.065,1.748
2019-01-28 11:00,2019-01-28 11:00,1.905,0.577,0.071,3.132
2019-01-28 12:00,2019-01-28 12:00,1.869,0.563,0.073,3.761
2019-01-28 13:00,2019-01-28 13:00,1.682,0.500,0.068,3.916
2019-01-28 14:00,2019-01-28 14:00,1.256,0.361,0.058,3.578
2019-01-28 15:00,2019-01-28 15:00,0.538,0.147,0.039,1.717
2019-01-28 16:00,2019-01-28 16:00,0,0.005,0.003,-1.356
2019-01-28 17:00,2019-01-28 17:00,0,0,0,-2.353
2019-01-28 18:00,2019-01-28 18:00,0,0,0,-2.703
2019-01-28 19:00,2019-01-28 19:00,0,0,0,-2.981
2019-01-28 20:00,2019-01-28 20:00,0,0,0,-2.785
2019-01-28 21:00,2019-01-28 21:00,0,0,0,-1.981
2019-01-28 22:00,2019-01-28 22:00,0,0,0,-1.130
2019-01-28 23:00,2019-01-28 23:00,0,0,0,-0.830
2019-01-29 00:00,2019-01-29 00:00,0,0,0,-0.913
2019-01-29 01:00,2019-01-29 01:00,0,0,0,-0.845
2019-01-29 02:00,2019-01-29 02:00,0,0,0,-0.733
2019-01-29 03:00,2019-01-29 03:00,0,0,0,-0.719
2019-01-29 04:00,2019-01-29 04:00,0,0,0,-0.728
2019-01-29 05:00,2019-01-29 05:00,0,0,0,-0.734
2019-01-29 06:00,2019-01-29 06:00,0,0,0,-0.760
2019-01-29 07:00,2019-01-29 07:00,0,0,0,-0.715
2019-01-29 08:00,2019-01-29 08:00,0,0.001,0.013,-0.241
2019-01-29 09:00,2019-01-29 09:00,0.061,0.002,0.035,0.512
2019-01-29 10:00,2019-01-29 10:00,0.117,0.003,0.053,1.027
2019-01-29 11:00,2019-01-29 11:00,0.182,0.005,0.072,1.567
2019-01-29 12:00,2019-01-29 12:00,0.279,0.011,0.097,2.313
2019-01-29 13:00,2019-01-29 13:00,0.310,0.016,0.101,2.932
2019-01-29 14:00,2019-01-29 14:00,0.135,0.006,0.057,2.826
2019-01-29 15:00,2019-01-29 15:00,0.007,0.001,0.017,2.121
2019-01-29 16:00,2019-01-29 16:00,0,0,0,1.469
2019-01-29 17:00,2019-01-29 17:00,0,0,0,0.895
2019-01-29 18:00,2019-01-29 18:00,0,0,0,0.593
2019-01-29 19:00,2019-01-29 19:00,0,0,0,0.458
2019-01-29 20:00,2019-01-29 20:00,0,0,0,0.296
2019-01-29 21:00,2019-01-29 21:00,0,0,0,0.053
2019-01-29 22:00,2019-01-29 22:00,0,0,0,-0.294
2019-01-29 23:00,2019-01-29 23:00,0,0,0,-0.691
2019-01-30 00:00,2019-01-30 00:00,0,0,0,-1.049
2019-01-30 01:00,2019-01-30 01:00,0,0,0,-1.470
2019-01-30 02:00,2019-01-30 02:00,0,0,0,-1.714
2019-01-30 03:00,2019-01-30 03:00,0,0,0,-1.879
2019-01-30 04:00,2019-01-30 04:00,0,0,0,-2.176
2019-01-30 05:00,2019-01-30 05:00,0,0,0,-2.216
2019-01-30 06:00,2019-01-30 06:00,0,0,0,-2.213
2019-01-30 07:00,2019-01-30 07:00,0,0,0.001,-2.162
2019-01-30 08:00,2019-01-30 08:00,0.065,0.011,0.028,-1.565
2019-01-30 09:00,2019-01-30 09:00,0.319,0.039,0.079,-0.489
2019-01-30 10:00,2019-01-30 10:00,0.670,0.105,0.121,0.761
2019-01-30 11:00,2019-01-30 11:00,1.192,0.260,0.135,2.008
2019-01-30 12:00,2019-01-30 12:00,1.013,0.198,0.139,2.505
2019-01-30 13:00,2019-01-30 13:00,0.830,0.151,0.127,2.630
2019-01-30 14:00,2019-01-30 14:00,0.487,0.077,0.095,2.373
2019-01-30 15:00,2019-01-30 15:00,0.170,0.027,0.046,0.859
2019-01-30 16:00,2019-01-30 16:00,0,0.001,0.003,-1.224
2019-01-30 17:00,2019-01-30 17:00,0,0,0,-1.797
2019-01-30 18:00,2019-01-30 18:00,0,0,0,-2.153
2019-01-30 19:00,2019-01-30 19:00,0,0,0,-2.470
2019-01-30 20:00,2019-01-30 20:00,0,0,0,-2.883
2019-01-30 21:00,2019-01-30 21:00,0,0,0,-3.188
2019-01-30 22:00,2019-01-30 22:00,0,0,0,-3.168
2019-01-30 23:00,2019-01-30 23:00,0,0,0,-2.671
2019-01-31 00:00,2019-01-31 00:00,0,0,0,-2.304
2019-01-31 01:00,2019-01-31 01:00,0,0,0,-2.316
2019-01-31 02:00,2019-01-31 02:00,0,0,0,-2.668
2019-01-31 03:00,2019-01-31 03:00,0,0,0,-2.966
2019-01-31 04:00,2019-01-31 04:00,0,0,0,-3.118
2019-01-31 05:00,2019-01-31 05:00,0,0,0,-3.183
2019-01-31 06:00,2019-01-31 06:00,0,0,0,-3.119
2019-01-31 07:00,2019-01-31 07:00,0,0.001,0.001,-3.000
2019-01-31 08:00,2019-01-31 08:00,0.152,0.029,0.037,-2.476
2019-01-31 09:00,2019-01-31 09:00,0.528,0.093,0.088,-1.496
2019-01-31 10:00,2019-01-31 10:00,0.963,0.198,0.118,-0.519
2019-01-31 11:00,2019-01-31 11:00,1.459,0.364,0.117,0.685
2019-01-31 12:00,2019-01-31 12:00,1.707,0.467,0.104,1.786
2019-01-31 13:00,2019-01-31 13:00,1.163,0.269,0.116,2.037
2019-01-31 14:00,2019-01-31 14:00,0.431,0.061,0.092,1.623
2019-01-31 15:00,2019-01-31 15:00,0.087,0.010,0.036,0.613
2019-01-31 16:00,2019-01-31 16:00,0,0.001,0.003,-0.373
2019-01-31 17:00,2019-01-31 17:00,0,0,0,-0.656
2019-01-31 18:00,2019-01-31 18:00,0,0,0,-0.890
2019-01-31 19:00,2019-01-31 19:00,0,0,0,-1.098
2019-01-31 20:00,2019-01-31 20:00,0,0,0,-1.202
2019-01-31 21:00,2019-01-31 21:00,0,0,0,-1.132
2019-01-31 22:00,2019-01-31 22:00,0,0,0,-1.030
2019-01-31 23:00,2019-01-31 23:00,0,0,0,-0.962
2019-02-01 00:00,2019-02-01 00:00,0,0,0,-0.854
2019-02-01 01:00,2019-02-01 01:00,0,0,0,-0.722
2019-02-01 02:00,2019-02-01 02:00,0,0,0,-0.547
2019-02-01 03:00,2019-02-01 03:00,0,0,0,-0.357
2019-02-01 04:00,2019-02-01 04:00,0,0,0,-0.176
2019-02-01 05:00,2019-02-01 05:00,0,0,0,-0.031
2019-02-01 06:00,2019-02-01 06:00,0,0,0,0.111
2019-02-01 07:00,2019-02-01 07:00,0,0,0.001,0.155
2019-02-01 08:00,2019-02-01 08:00,0.031,0.004,0.023,0.344
2019-02-01 09:00,2019-02-01 09:00,0.183,0.012,0.065,0.803
2019-02-01 10:00,2019-02-01 10:00,0.392,0.031,0.111,1.473
2019-02-01 11:00,2019-02-01 11:00,0.519,0.045,0.136,2.074
2019-02-01 12:00,2019-02-01 12:00,0.469,0.035,0.131,2.317
2019-02-01 13:00,2019-02-01 13:00,0.348,0.022,0.107,2.246
2019-02-01 14:00,2019-02-01 14:00,0.193,0.011,0.070,1.834
2019-02-01 15:00,2019-02-01 15:00,0.054,0.004,0.031,1.194
2019-02-01 16:00,2019-02-01 16:00,0,0,0.003,0.458
2019-02-01 17:00,2019-02-01 17:00,0,0,0,0.043
2019-02-01 18:00,2019-02-01 18:00,0,0,0,-0.245
2019-02-01 19:00,2019-02-01 19:00,0,0,0,-0.526
2019-02-01 20:00,2019-02-01 20:00,0,0,0,-0.761
2019-02-01 21:00,2019-02-01 21:00,0,0,0,-0.943
2019-02-01 22:00,2019-02-01 22:00,0,0,0,-1.009
2019-02-01 23:00,2019-02-01 23:00,0,0,0,-1.038
2019-02-02 00:00,2019-02-02 00:00,0,0,0,-1.089
2019-02-02 01:00,2019-02-02 01:00,0,0,0,-1.156
2019-02-02 02:00,2019-02-02 02:00,0,0,0,-1.243
2019-02-02 03:00,2019-02-02 03:00,0,0,0,-1.360
2019-02-02 04:00,2019-02-02 04:00,0,0,0,-1.458
2019-02-02 05:00,2019-02-02 05:00,0,0,0,-1.354
2019-02-02 06:00,2019-02-02 06:00,0,0,0,-1.436
2019-02-02 07:00,2019-02-02 07:00,0,0,0.002,-1.682
2019-02-02 08:00,2019-02-02 08:00,0.104,0.016,0.036,-1.263
2019-02-02 09:00,2019-02-02 09:00,0.513,0.082,0.095,-0.243
2019-02-02 10:00,2019-02-02 10:00,0.769,0.128,0.129,0.997
2019-02-02 11:00,2019-02-02 11:00,0.903,0.153,0.148,2.023
2019-02-02 12:00,2019-02-02 12:00,0.926,0.158,0.151,2.688
2019-02-02 13:00,2019-02-02 13:00,0.610,0.080,0.130,2.872
2019-02-02 14:00,2019-02-02 14:00,0.352,0.038,0.092,2.599
2019-02-02 15:00,2019-02-02 15:00,0.098,0.010,0.040,1.904
2019-02-02 16:00,2019-02-02 16:00,0,0.001,0.004,0.902
2019-02-02 17:00,2019-02-02 17:00,0,0,0,-0.117
2019-02-02 18:00,2019-02-02 18:00,0,0,0,-0.898
2019-02-02 19:00,2019-02-02 19:00,0,0,0,-1.449
2019-02-02 20:00,2019-02-02 20:00,0,0,0,-1.975
2019-02-02 21:00,2019-02-02 21:00,0,0,0,-2.424
2019-02-02 22:00,2019-02-02 22:00,0,0,0,-2.946
